what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1498055913207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498055914028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498055915329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498055918324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498055919619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498055919871
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498055921123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498055921349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498055922428
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1498055958902
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1498055982782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498055984895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1498055984933
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498055986412
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1498055987353
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498056008362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498056009792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056010610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056011433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056014380
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056032260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056033185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056104692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1498056108679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498056120580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1498056124550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498056126246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056127343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056127996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056157232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056223305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056247059
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056264206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056318173
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056368203
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056381337
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056385317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1498056392570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056399346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056403970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056481111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056483446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056499991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056500913
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056503749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056508873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056509898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056513070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056516787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056524542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056526031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056529924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056546153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056553673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056556692
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498056560737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056562666
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056565142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498056571595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056572791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056573577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056577396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056585825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056597626
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1498056608011
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056609149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056609769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056612787
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056616338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056620729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056645049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056654124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056655828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056713317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498056735784
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498056737305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056744389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056747162
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056751056
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056758500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056765428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056766537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056792061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056798967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056801542
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056816921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056825259
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1498056831023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1498056832245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056833139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056833921
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056846476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056849807
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056850834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056854601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056857265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056858764
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056864120
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1498056874133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056881574
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056882412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056887843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056906858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056915775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056921929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056935452
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498056949734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056952099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056977021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498056984262
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056986891
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056989885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056990643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056996258
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498056997966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498056998904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057001726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057002822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057003574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057007766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057009324
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057009815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057010778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057019222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057025928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057026778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057032047
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498057034809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057036256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057036789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057036832
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057036871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057036912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057036958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057036994
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057037794
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057038674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057055973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1498057058739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1498057059264
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1498057059307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1498057059346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1498057059383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1498057059415
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1498057059430
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1498057059485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1498057062346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498057101378
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498057116083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057117471
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498057121390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057122891
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498057125052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057126540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057135473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057136515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498057152363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057154282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057159817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057161721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057177207
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057177977
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057181430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057190183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057191840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498057197723
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057202393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057203729
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057204907
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057208028
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057208402
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057209227
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1498057215964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057216578
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057217351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057218022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057218483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057221463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057226236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057227600
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057228246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057229078
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057230367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057231197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057231571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057232185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057236214
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057236645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057239416
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057245639
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057246069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057248516
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1498057257348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057258240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057259778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057262899
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1498057264309
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1498057268473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057280273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057285870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1498057295446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1498057298060
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057304603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057305716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057315475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057320596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057321192
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057325181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1498057334820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057338837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057341077
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1498057346621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057347515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057349982
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057350431
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1498057352546
